year,dist_id,dno_key,dno_name,dno_code,filename,sheet,row_index,tariff_code,rates_found,values_found,raw_text,voltage,customer_type,time_band,tariff_color
2014,11,NGED-EM,National Grid Electricity Distribution – East Midlands,EMID,EMEB-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 1 LV and HV charges,12,,"['1', '2', '3']","['15', '42', '3701', '14', '41', '1', '2', '3']","DNOs paste value cells A15:I42 from CDCM 3701 into cells A14:J41 Open LLFCs PCs Unit rate 1
p/kWh
(red/black) Unit rate 2
p/kWh
(amber/yellow) Unit rate 3
p/kWh
(green) Fixed charge p/MPAN/day Capacit",,,Day,Green
2025,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,Annex 4 LDNO charges,81,HVplus,[],"['0', '1', '8', '20.468', '1.007', '0.487', '0', '0', '0', '0']","LDNO HVplus: Unmetered Supplies 0, 1 or 8 20.468 1.007 0.487 0 0 0 0",HV,Unmetered,,Red
2025,23,NPg-Y,Northern Powergrid (Yorkshire),Y,Northern Powergrid (Yorkshire) - 2025-26 CDCM Model v0.1.xlsx,Tariff summary,72,LV 9,[],"['9.395', '1.274', '0.466', '0', '0', '0', '0']",Unmetered Supplies LDNO LV 9.395 1.274 0.466 0 0 0 0,LV,Unmetered,,Red
2025,23,NPg-Y,Northern Powergrid (Yorkshire),Y,Northern Powergrid (Yorkshire) - 2025-26 CDCM Model v0.1.xlsx,Tariff summary,106,HV 6,[],"['6.527', '0.885', '0.324', '0', '0', '0', '0']",Unmetered Supplies LDNO HV 6.527 0.885 0.324 0 0 0 0,HV,Unmetered,,Red
2025,23,NPg-Y,Northern Powergrid (Yorkshire),Y,Northern Powergrid (Yorkshire) - 2025-26 Schedule of charges and other tables v0.2.xlsx,"Annex 1 LV, HV and UMS charges",3,LV and,[],[],Time Bands for LV and HV Designated Properties Time Bands for Unmetered Properties,LV,Unmetered,,Red
2025,23,NPg-Y,Northern Powergrid (Yorkshire),Y,Northern Powergrid (Yorkshire) - 2025-26 Schedule of charges and other tables v0.2.xlsx,Annex 4 LDNO charges,3,LV and,[],[],Time Bands for LV and HV Designated Properties Time Bands for Unmetered Properties,LV,Unmetered,,Red
2025,23,NPg-Y,Northern Powergrid (Yorkshire),Y,Northern Powergrid (Yorkshire) - 2025-26 Schedule of charges and other tables v0.2.xlsx,Annex 4 LDNO charges,79,HVplus,[],"['140', '141', '142', '143', '194', '0', '1', '8', '4.453', '0.604', '0.221', '0', '0', '0', '0']","LDNO HVplus: Unmetered Supplies 140, 141, 142, 143, 194 0, 1, 8 4.453 0.604 0.221 0 0 0 0",HV,Unmetered,,Red
2026,10,UKPN-EPN,UK Power Networks (Eastern),EPN,eastern-power-networks-schedule-of-charges-and-other-tables-2026-v1-2.xlsx,"Annex 1 LV, HV and UMS charges",3,LV and,[],[],Time Bands for LV and HV Designated Properties Time Bands for Unmetered Properties,LV,Unmetered,,Red
2026,10,UKPN-EPN,UK Power Networks (Eastern),EPN,eastern-power-networks-schedule-of-charges-and-other-tables-2026-v1-2.xlsx,Annex 4 LDNO charges,3,LV and,[],[],Time Bands for LV and HV Designated Properties Time Bands for Unmetered Properties,LV,Unmetered,,Red
2026,10,UKPN-EPN,UK Power Networks (Eastern),EPN,eastern-power-networks-schedule-of-charges-and-other-tables-2026-v1-2.xlsx,Annex 4 LDNO charges,79,HVplus,[],"['20', '0', '1', '8', '17.451', '1.478', '0.895']","LDNO HVplus: Unmetered Supplies U20 0, 1 or 8 17.451 1.478 0.895",HV,Unmetered,,Red
2026,11,NGED-EM,National Grid Electricity Distribution – East Midlands,EMID,EMEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,"Annex 1 LV, HV and UMS charges",3,LV and,[],[],Time Bands for LV and HV Designated Properties Time Bands for Unmetered Properties,LV,Unmetered,,Red
2026,11,NGED-EM,National Grid Electricity Distribution – East Midlands,EMID,EMEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,Annex 4 LDNO charges,3,LV and,[],[],Time Bands for LV and HV Designated Properties Time Bands for Unmetered Properties,LV,Unmetered,,Red
2026,11,NGED-EM,National Grid Electricity Distribution – East Midlands,EMID,EMEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,Annex 4 LDNO charges,81,HVplus,[],"['0', '1', '8', '13.889', '1.275', '0.519', '0', '0', '0', '0']","LDNO HVplus: Unmetered Supplies 0, 1 or 8 13.889 1.275 0.519 0 0 0 0",HV,Unmetered,,Red
2026,12,UKPN-LPN,UK Power Networks (London),LPN,london-power-networks-schedule-of-charges-and-other-tables-2026-v1-0.xlsx,"Annex 1 LV, HV and UMS charges",3,LV and,[],[],Time Bands for LV and HV Designated Properties Time Bands for Unmetered Properties,LV,Unmetered,,Red
2026,12,UKPN-LPN,UK Power Networks (London),LPN,london-power-networks-schedule-of-charges-and-other-tables-2026-v1-0.xlsx,Annex 4 LDNO charges,3,LV and,[],[],Time Bands for LV and HV Designated Properties Time Bands for Unmetered Properties,LV,Unmetered,,Red
2026,12,UKPN-LPN,UK Power Networks (London),LPN,london-power-networks-schedule-of-charges-and-other-tables-2026-v1-0.xlsx,Annex 4 LDNO charges,81,HVplus,[],"['20', '0', '1', '8', '20.312', '1.297', '0.215']","LDNO HVplus: Unmetered Supplies U20 0, 1 or 8 20.312 1.297 0.215",HV,Unmetered,,Red
2026,13,SP-Manweb,SP Energy Networks (SPM),SPM,SPM 2026_27 CDCM_v11_20241025_Published.xlsx,Tariff summary,72,LV 20,[],"['20.962', '3.163', '1.749', '0', '0', '0', '0']",Unmetered Supplies LDNO LV 20.962 3.163 1.749 0 0 0 0,LV,Unmetered,,Red
2026,13,SP-Manweb,SP Energy Networks (SPM),SPM,SPM 2026_27 CDCM_v11_20241025_Published.xlsx,Tariff summary,106,HV 15,[],"['15.083', '2.276', '1.258', '0', '0', '0', '0']",Unmetered Supplies LDNO HV 15.083 2.276 1.258 0 0 0 0,HV,Unmetered,,Red
