DAYSAHEAD,TARGETDATE,FORECASTDEMAND,CARDINALPOINT,CP_TYPE,CP_ST_TIME,CP_END_TIME,F_Point,FORECAST_TIMESTAMP
1,2018-02-12,26770,03,F,300,300,NA,2018-02-11T08:35:26
1,2018-02-12,24670,1B,T,430,730,Om,2018-02-11T08:35:26
1,2018-02-12,41880,2F,P,800,900,DM,2018-02-11T08:35:26
1,2018-02-12,40750,2A,P,930,1030,NA,2018-02-11T08:35:26
1,2018-02-12,39050,2B,P,1100,1300,NA,2018-02-11T08:35:26
1,2018-02-12,37680,3B,T,1330,1630,Dm,2018-02-11T08:35:26
1,2018-02-12,46890,DP,P,1700,1930,EM,2018-02-11T08:35:26
1,2018-02-12,40700,4B,F,2100,2100,NA,2018-02-11T08:35:26
1,2018-02-12,28190,4C,F,2400,2400,NA,2018-02-11T08:35:26
1,2018-02-13,28890,1F,F,30,30,NA,2018-02-12T08:51:26
1,2018-02-13,29260,1A,P,100,230,NA,2018-02-12T08:51:26
1,2018-02-13,28260,03,F,300,300,NA,2018-02-12T08:51:26
1,2018-02-13,26920,L04,F,400,400,NA,2018-02-12T08:51:26
1,2018-02-13,26040,1B,T,430,730,Om,2018-02-12T08:51:26
1,2018-02-13,41870,2F,P,800,900,NA,2018-02-12T08:51:26
1,2018-02-13,42350,2A,P,930,1030,NA,2018-02-12T08:51:26
1,2018-02-13,42500,2B,P,1100,1300,DM,2018-02-12T08:51:26
1,2018-02-13,41380,3B,T,1330,1630,Dm,2018-02-12T08:51:26
1,2018-02-13,48410,DP,P,1700,1930,EM,2018-02-12T08:51:26
1,2018-02-13,43250,4B,F,2100,2100,NA,2018-02-12T08:51:26
1,2018-02-13,30340,4C,F,2400,2400,NA,2018-02-12T08:51:26
1,2018-02-14,29570,1F,F,30,30,NA,2018-02-13T08:45:58
1,2018-02-14,29770,1A,P,100,230,NA,2018-02-13T08:45:58
1,2018-02-14,28880,03,F,300,300,NA,2018-02-13T08:45:58
1,2018-02-14,27160,1B,T,430,730,Om,2018-02-13T08:45:58
1,2018-02-14,41150,2F,P,800,900,NA,2018-02-13T08:45:58
1,2018-02-14,41920,2A,P,930,1030,NA,2018-02-13T08:45:58
1,2018-02-14,42460,2B,P,1100,1300,DM,2018-02-13T08:45:58
1,2018-02-14,42090,3B,T,1330,1630,Dm,2018-02-13T08:45:58
1,2018-02-14,46780,DP,P,1700,1930,EM,2018-02-13T08:45:58
1,2018-02-14,40580,4B,F,2100,2100,NA,2018-02-13T08:45:58
1,2018-02-14,28590,4C,F,2400,2400,NA,2018-02-13T08:45:58
1,2018-02-15,28570,1F,F,30,30,NA,2018-02-14T08:38:39
1,2018-02-15,28870,1A,P,100,230,NA,2018-02-14T08:38:39
1,2018-02-15,27100,03,F,300,300,NA,2018-02-14T08:38:39
1,2018-02-15,25880,1B,T,430,730,Om,2018-02-14T08:38:39
1,2018-02-15,39160,2F,P,800,900,NA,2018-02-14T08:38:39
1,2018-02-15,39200,2A,P,930,1030,DM,2018-02-14T08:38:39
1,2018-02-15,37470,2B,P,1100,1300,NA,2018-02-14T08:38:39
1,2018-02-15,36040,3B,T,1330,1630,Dm,2018-02-14T08:38:39
1,2018-02-15,45870,DP,P,1700,1930,EM,2018-02-14T08:38:39
1,2018-02-15,40230,4B,F,2100,2100,NA,2018-02-14T08:38:39
1,2018-02-15,29050,4C,F,2400,2400,NA,2018-02-14T08:38:39
1,2018-02-16,28760,1F,F,30,30,NA,2018-02-15T08:42:07
1,2018-02-16,29120,1A,P,100,230,NA,2018-02-15T08:42:07
1,2018-02-16,27980,03,F,300,300,NA,2018-02-15T08:42:07
1,2018-02-16,26660,1B,T,430,730,Om,2018-02-15T08:42:07
1,2018-02-16,40030,2F,P,800,900,DM,2018-02-15T08:42:07
1,2018-02-16,40020,2A,P,930,1030,NA,2018-02-15T08:42:07
1,2018-02-16,38360,2B,P,1100,1300,NA,2018-02-15T08:42:07
1,2018-02-16,36180,3B,T,1330,1630,Dm,2018-02-15T08:42:07
1,2018-02-16,44690,DP,P,1700,1930,EM,2018-02-15T08:42:07
1,2018-02-16,38510,4B,F,2100,2100,NA,2018-02-15T08:42:07
1,2018-02-16,29340,4C,F,2400,2400,NA,2018-02-15T08:42:07
1,2018-02-17,28730,1F,F,30,30,NA,2018-02-16T08:42:27
1,2018-02-17,29020,1A,P,100,230,NA,2018-02-16T08:42:27
1,2018-02-17,27590,03,F,300,300,NA,2018-02-16T08:42:27
1,2018-02-17,25810,1B,T,430,730,Om,2018-02-16T08:42:27
1,2018-02-17,33740,2F,P,800,900,NA,2018-02-16T08:42:27
1,2018-02-17,35230,2A,P,930,1030,DM,2018-02-16T08:42:27
1,2018-02-17,34560,2B,P,1100,1300,NA,2018-02-16T08:42:27
1,2018-02-17,32760,3B,T,1330,1630,Dm,2018-02-16T08:42:27
1,2018-02-17,41600,DP,P,1700,1930,EM,2018-02-16T08:42:27
1,2018-02-17,36280,4B,F,2100,2100,NA,2018-02-16T08:42:27
1,2018-02-17,29190,4C,F,2400,2400,NA,2018-02-16T08:42:27
1,2018-02-18,27820,1F,F,30,30,NA,2018-02-17T08:46:18
1,2018-02-18,27850,1A,P,100,230,NA,2018-02-17T08:46:18
1,2018-02-18,26400,03,F,300,300,NA,2018-02-17T08:46:18
1,2018-02-18,24500,1B,T,430,730,Om,2018-02-17T08:46:18
1,2018-02-18,30130,2F,P,800,900,NA,2018-02-17T08:46:18
1,2018-02-18,34340,2A,P,930,1030,NA,2018-02-17T08:46:18
1,2018-02-18,36270,2B,P,1100,1300,DM,2018-02-17T08:46:18
1,2018-02-18,35800,3B,T,1330,1630,Dm,2018-02-17T08:46:18
1,2018-02-18,43200,DP,P,1700,1930,EM,2018-02-17T08:46:18
1,2018-02-18,36190,4B,F,2100,2100,NA,2018-02-17T08:46:18
1,2018-02-18,27260,4C,F,2400,2400,NA,2018-02-17T08:46:18
1,2018-02-19,26950,1F,F,30,30,NA,2018-02-18T08:41:17
1,2018-02-19,27680,1A,P,100,230,NA,2018-02-18T08:41:17
1,2018-02-19,26490,03,F,300,300,NA,2018-02-18T08:41:17
1,2018-02-19,25810,1B,T,430,730,Om,2018-02-18T08:41:17
1,2018-02-19,41390,2F,P,800,900,NA,2018-02-18T08:41:17
1,2018-02-19,42730,2A,P,930,1030,NA,2018-02-18T08:41:17
1,2018-02-19,43280,2B,P,1100,1300,DM,2018-02-18T08:41:17
1,2018-02-19,41300,3B,T,1330,1630,Dm,2018-02-18T08:41:17
1,2018-02-19,46780,DP,P,1700,1930,EM,2018-02-18T08:41:17
1,2018-02-19,40170,4B,F,2100,2100,NA,2018-02-18T08:41:17
1,2018-02-19,28450,4C,F,2400,2400,NA,2018-02-18T08:41:17
1,2018-02-20,28330,1F,F,30,30,NA,2018-02-19T08:42:10
1,2018-02-20,28460,1A,P,100,230,NA,2018-02-19T08:42:10
1,2018-02-20,26440,03,F,300,300,NA,2018-02-19T08:42:10
1,2018-02-20,25440,1B,T,430,730,Om,2018-02-19T08:42:10
1,2018-02-20,38310,2F,P,800,900,NA,2018-02-19T08:42:10
1,2018-02-20,39320,2A,P,930,1030,DM,2018-02-19T08:42:10
1,2018-02-20,37360,2B,P,1100,1300,NA,2018-02-19T08:42:10
1,2018-02-20,35890,3B,T,1330,1630,Dm,2018-02-19T08:42:10
1,2018-02-20,45220,DP,P,1700,1930,EM,2018-02-19T08:42:10
1,2018-02-20,40500,4B,F,2100,2100,NA,2018-02-19T08:42:10
1,2018-02-20,28940,4C,F,2400,2400,NA,2018-02-19T08:42:10
1,2018-02-21,28780,1F,F,30,30,NA,2018-02-20T08:38:44
1,2018-02-21,29390,1A,P,100,230,NA,2018-02-20T08:38:44
1,2018-02-21,27860,03,F,300,300,NA,2018-02-20T08:38:44
1,2018-02-21,26600,1B,T,430,730,Om,2018-02-20T08:38:44
1,2018-02-21,39890,2F,P,800,900,NA,2018-02-20T08:38:44
1,2018-02-21,40460,2A,P,930,1030,DM,2018-02-20T08:38:44
1,2018-02-21,38920,2B,P,1100,1300,NA,2018-02-20T08:38:44
1,2018-02-21,38390,3B,T,1330,1630,Dm,2018-02-20T08:38:44
1,2018-02-21,46750,DP,P,1700,1930,EM,2018-02-20T08:38:44
1,2018-02-21,41120,4B,F,2100,2100,NA,2018-02-20T08:38:44
1,2018-02-21,29670,4C,F,2400,2400,NA,2018-02-20T08:38:44
1,2018-02-22,29890,1F,F,30,30,NA,2018-02-21T08:36:34
1,2018-02-22,30360,1A,P,100,230,NA,2018-02-21T08:36:34
1,2018-02-22,28680,03,F,300,300,NA,2018-02-21T08:36:34
1,2018-02-22,27580,1B,T,430,730,Om,2018-02-21T08:36:34
1,2018-02-22,40220,2F,P,800,900,DM,2018-02-21T08:36:34
1,2018-02-22,39770,2A,P,930,1030,NA,2018-02-21T08:36:34
1,2018-02-22,38390,2B,P,1100,1300,NA,2018-02-21T08:36:34
1,2018-02-22,37390,3B,T,1330,1630,Dm,2018-02-21T08:36:34
1,2018-02-22,46020,DP,P,1700,1930,EM,2018-02-21T08:36:34
1,2018-02-22,41180,4B,F,2100,2100,NA,2018-02-21T08:36:34
1,2018-02-22,29600,4C,F,2400,2400,NA,2018-02-21T08:36:34
1,2018-02-23,29810,1F,F,30,30,NA,2018-02-22T08:43:54
1,2018-02-23,30430,1A,P,100,230,NA,2018-02-22T08:43:54
1,2018-02-23,28800,03,F,300,300,NA,2018-02-22T08:43:54
1,2018-02-23,27840,1B,T,430,730,Om,2018-02-22T08:43:54
1,2018-02-23,40560,2F,P,800,900,DM,2018-02-22T08:43:54
1,2018-02-23,40470,2A,P,930,1030,NA,2018-02-22T08:43:54
1,2018-02-23,38380,2B,P,1100,1300,NA,2018-02-22T08:43:54
1,2018-02-23,35810,3B,T,1330,1630,Dm,2018-02-22T08:43:54
1,2018-02-23,43920,DP,P,1700,1930,EM,2018-02-22T08:43:54
1,2018-02-23,39260,4B,F,2100,2100,NA,2018-02-22T08:43:54
1,2018-02-23,29700,4C,F,2400,2400,NA,2018-02-22T08:43:54
1,2018-02-24,29290,1F,F,30,30,NA,2018-02-23T08:43:28
1,2018-02-24,29980,1A,P,100,230,NA,2018-02-23T08:43:28
1,2018-02-24,28460,03,F,300,300,NA,2018-02-23T08:43:28
1,2018-02-24,26670,1B,T,430,730,Om,2018-02-23T08:43:28
1,2018-02-24,34360,2F,P,800,900,NA,2018-02-23T08:43:28
1,2018-02-24,35340,2A,P,930,1030,DM,2018-02-23T08:43:28
1,2018-02-24,32140,2B,P,1100,1300,NA,2018-02-23T08:43:28
1,2018-02-24,30420,3B,T,1330,1630,Dm,2018-02-23T08:43:28
1,2018-02-24,41010,DP,P,1700,1930,EM,2018-02-23T08:43:28
1,2018-02-24,36860,4B,F,2100,2100,NA,2018-02-23T08:43:28
1,2018-02-24,29180,4C,F,2400,2400,NA,2018-02-23T08:43:28
1,2018-02-25,28640,1F,F,30,30,NA,2018-02-24T08:35:20
1,2018-02-25,28950,1A,P,100,230,NA,2018-02-24T08:35:20
1,2018-02-25,27970,03,F,300,300,NA,2018-02-24T08:35:20
1,2018-02-25,26010,1B,T,430,730,Om,2018-02-24T08:35:20
1,2018-02-25,30190,2F,P,800,900,NA,2018-02-24T08:35:20
1,2018-02-25,33290,2A,P,930,1030,DM,2018-02-24T08:35:20
1,2018-02-25,32250,2B,P,1100,1300,NA,2018-02-24T08:35:20
1,2018-02-25,32400,3B,T,1330,1630,Dm,2018-02-24T08:35:20
1,2018-02-25,42960,DP,P,1700,1930,EM,2018-02-24T08:35:20
1,2018-02-25,38900,4B,F,2100,2100,NA,2018-02-24T08:35:20
1,2018-02-25,28880,4C,F,2400,2400,NA,2018-02-24T08:35:20
1,2018-02-26,27830,1F,F,30,30,NA,2018-02-25T08:19:23
1,2018-02-26,28630,1A,P,100,230,NA,2018-02-25T08:19:23
1,2018-02-26,28540,03,F,300,300,NA,2018-02-25T08:19:23
1,2018-02-26,27790,1B,T,430,730,Om,2018-02-25T08:19:23
1,2018-02-26,42140,2F,P,800,900,DM,2018-02-25T08:19:23
1,2018-02-26,41030,2A,P,930,1030,NA,2018-02-25T08:19:23
1,2018-02-26,40760,2B,P,1100,1300,NA,2018-02-25T08:19:23
1,2018-02-26,39480,3B,T,1330,1630,Dm,2018-02-25T08:19:23
1,2018-02-26,48580,DP,P,1700,1930,EM,2018-02-25T08:19:23
1,2018-02-26,44070,4B,F,2100,2100,NA,2018-02-25T08:19:23
1,2018-02-26,31070,4C,F,2400,2400,NA,2018-02-25T08:19:23
1,2018-02-27,31140,1F,F,30,30,NA,2018-02-26T08:55:35
1,2018-02-27,31790,1A,P,100,230,NA,2018-02-26T08:55:35
1,2018-02-27,30270,03,F,300,300,NA,2018-02-26T08:55:35
1,2018-02-27,29170,1B,T,430,730,Om,2018-02-26T08:55:35
1,2018-02-27,42850,2F,P,800,900,DM,2018-02-26T08:55:35
1,2018-02-27,42490,2A,P,930,1030,NA,2018-02-26T08:55:35
1,2018-02-27,40980,2B,P,1100,1300,NA,2018-02-26T08:55:35
1,2018-02-27,39570,3B,T,1330,1630,Dm,2018-02-26T08:55:35
1,2018-02-27,48640,DP,P,1700,1930,EM,2018-02-26T08:55:35
1,2018-02-27,44620,4B,F,2100,2100,NA,2018-02-26T08:55:35
1,2018-02-27,31350,4C,F,2400,2400,NA,2018-02-26T08:55:35
1,2018-02-28,31770,1F,F,30,30,NA,2018-02-27T08:43:57
1,2018-02-28,32200,1A,P,100,230,NA,2018-02-27T08:43:57
1,2018-02-28,30950,03,F,300,300,NA,2018-02-27T08:43:57
1,2018-02-28,29940,1B,T,430,730,Om,2018-02-27T08:43:57
1,2018-02-28,43270,2F,P,800,900,NA,2018-02-27T08:43:57
1,2018-02-28,43300,2A,P,930,1030,DM,2018-02-27T08:43:57
1,2018-02-28,41470,2B,P,1100,1300,NA,2018-02-27T08:43:57
1,2018-02-28,40420,3B,T,1330,1630,Dm,2018-02-27T08:43:57
1,2018-02-28,49230,DP,P,1700,1930,EM,2018-02-27T08:43:57
1,2018-02-28,45080,4B,F,2100,2100,NA,2018-02-27T08:43:57
1,2018-02-28,31380,4C,F,2400,2400,NA,2018-02-27T08:43:57
1,2018-03-01,31020,1F,F,30,30,NA,2018-02-28T08:47:40
1,2018-03-01,31560,1A,P,100,230,NA,2018-02-28T08:47:40
1,2018-03-01,31050,03,F,300,300,NA,2018-02-28T08:47:40
1,2018-03-01,29980,1B,T,430,730,Om,2018-02-28T08:47:40
1,2018-03-01,44430,2F,P,800,900,NA,2018-02-28T08:47:40
1,2018-03-01,45600,2A,P,930,1030,DM,2018-02-28T08:47:40
1,2018-03-01,45530,2B,P,1100,1300,NA,2018-02-28T08:47:40
1,2018-03-01,44400,3B,T,1330,1630,Dm,2018-02-28T08:47:40
1,2018-03-01,48990,DP,P,1700,1930,EM,2018-02-28T08:47:40
1,2018-03-01,43800,4B,F,2100,2100,NA,2018-02-28T08:47:40
1,2018-03-01,30720,4C,F,2400,2400,NA,2018-02-28T08:47:40
1,2018-03-02,30460,1F,F,30,30,NA,2018-03-01T08:31:19
1,2018-03-02,30900,1A,P,100,230,NA,2018-03-01T08:31:19
1,2018-03-02,29950,03,F,300,300,NA,2018-03-01T08:31:19
1,2018-03-02,28910,1B,T,430,730,Om,2018-03-01T08:31:19
1,2018-03-02,43600,2F,P,800,900,NA,2018-03-01T08:31:19
1,2018-03-02,44580,2A,P,930,1030,DM,2018-03-01T08:31:19
1,2018-03-02,44310,2B,P,1100,1300,NA,2018-03-01T08:31:19
1,2018-03-02,42270,3B,T,1330,1630,Dm,2018-03-01T08:31:19
1,2018-03-02,47890,DP,P,1700,1930,EM,2018-03-01T08:31:19
1,2018-03-02,42480,4B,F,2100,2100,NA,2018-03-01T08:31:19
1,2018-03-02,30910,4C,F,2400,2400,NA,2018-03-01T08:31:19
1,2018-03-03,30840,1F,F,30,30,NA,2018-03-02T08:26:50
1,2018-03-03,31110,1A,P,100,230,NA,2018-03-02T08:26:50
1,2018-03-03,29960,03,F,300,300,NA,2018-03-02T08:26:50
1,2018-03-03,28120,1B,T,430,730,Om,2018-03-02T08:26:50
1,2018-03-03,36970,2F,P,800,900,NA,2018-03-02T08:26:50
1,2018-03-03,39950,2A,P,930,1030,DM,2018-03-02T08:26:50
1,2018-03-03,39820,2B,P,1100,1300,NA,2018-03-02T08:26:50
1,2018-03-03,38200,3B,T,1330,1630,Dm,2018-03-02T08:26:50
1,2018-03-03,44240,DP,P,1700,1930,EM,2018-03-02T08:26:50
1,2018-03-03,39180,4B,F,2100,2100,NA,2018-03-02T08:26:50
1,2018-03-03,30680,4C,F,2400,2400,NA,2018-03-02T08:26:50
1,2018-03-04,29530,1F,F,30,30,NA,2018-03-03T08:27:12
1,2018-03-04,29720,1A,P,100,230,NA,2018-03-03T08:27:12
1,2018-03-04,28700,03,F,300,300,NA,2018-03-03T08:27:12
1,2018-03-04,26930,1B,T,430,730,Om,2018-03-03T08:27:12
1,2018-03-04,32370,2F,P,800,900,NA,2018-03-03T08:27:12
1,2018-03-04,36550,2A,P,930,1030,NA,2018-03-03T08:27:12
1,2018-03-04,38420,2B,P,1100,1300,DM,2018-03-03T08:27:12
1,2018-03-04,37600,3B,T,1330,1630,Dm,2018-03-03T08:27:12
1,2018-03-04,43920,DP,P,1700,1930,EM,2018-03-03T08:27:12
1,2018-03-04,39040,4B,F,2100,2100,NA,2018-03-03T08:27:12
1,2018-03-04,28790,4C,F,2400,2400,NA,2018-03-03T08:27:12
1,2018-03-05,28470,1F,F,30,30,NA,2018-03-04T08:24:39
1,2018-03-05,29130,1A,P,100,230,NA,2018-03-04T08:24:39
1,2018-03-05,28480,03,F,300,300,NA,2018-03-04T08:24:39
1,2018-03-05,27780,1B,T,430,730,Om,2018-03-04T08:24:39
1,2018-03-05,41750,2F,P,800,900,NA,2018-03-04T08:24:39
1,2018-03-05,42210,2A,P,930,1030,DM,2018-03-04T08:24:39
1,2018-03-05,41550,2B,P,1100,1300,NA,2018-03-04T08:24:39
1,2018-03-05,40690,3B,T,1330,1630,Dm,2018-03-04T08:24:39
1,2018-03-05,47850,DP,P,1700,1930,EM,2018-03-04T08:24:39
1,2018-03-05,42450,4B,F,2100,2100,NA,2018-03-04T08:24:39
1,2018-03-05,30050,4C,F,2400,2400,NA,2018-03-04T08:24:39
1,2018-03-06,29690,1F,F,30,30,NA,2018-03-05T06:37:00
1,2018-03-06,30160,1A,P,100,230,NA,2018-03-05T06:37:00
1,2018-03-06,28960,03,F,300,300,NA,2018-03-05T06:37:00
1,2018-03-06,28140,1B,T,430,730,Om,2018-03-05T06:37:00
1,2018-03-06,41860,2F,P,800,900,NA,2018-03-05T06:37:00
1,2018-03-06,42450,2A,P,930,1030,DM,2018-03-05T06:37:00
1,2018-03-06,41780,2B,P,1100,1300,NA,2018-03-05T06:37:00
1,2018-03-06,40360,3B,T,1330,1630,Dm,2018-03-05T06:37:00
1,2018-03-06,47280,DP,P,1700,1930,EM,2018-03-05T06:37:00
1,2018-03-06,42150,4B,F,2100,2100,NA,2018-03-05T06:37:00
1,2018-03-06,30430,4C,F,2400,2400,NA,2018-03-05T06:37:00
1,2018-03-07,29560,1F,F,30,30,NA,2018-03-06T08:46:46
1,2018-03-07,30140,1A,P,100,230,NA,2018-03-06T08:46:46
1,2018-03-07,28860,03,F,300,300,NA,2018-03-06T08:46:46
1,2018-03-07,27800,1B,T,430,730,Om,2018-03-06T08:46:46
1,2018-03-07,40800,2F,P,800,900,NA,2018-03-06T08:46:46
1,2018-03-07,40880,2A,P,930,1030,DM,2018-03-06T08:46:46
1,2018-03-07,39320,2B,P,1100,1300,NA,2018-03-06T08:46:46
1,2018-03-07,37950,3B,T,1330,1630,Dm,2018-03-06T08:46:46
1,2018-03-07,46830,DP,P,1700,1930,EM,2018-03-06T08:46:46
1,2018-03-07,41480,4B,F,2100,2100,NA,2018-03-06T08:46:46
1,2018-03-07,29710,4C,F,2400,2400,NA,2018-03-06T08:46:46
1,2018-03-08,30300,1F,F,30,30,NA,2018-03-07T08:41:01
1,2018-03-08,30650,1A,P,100,230,NA,2018-03-07T08:41:01
1,2018-03-08,29440,03,F,300,300,NA,2018-03-07T08:41:01
1,2018-03-08,28330,1B,T,430,730,Om,2018-03-07T08:41:01
1,2018-03-08,41240,2F,P,800,900,NA,2018-03-07T08:41:01
1,2018-03-08,41460,2A,P,930,1030,DM,2018-03-07T08:41:01
1,2018-03-08,39670,2B,P,1100,1300,NA,2018-03-07T08:41:01
1,2018-03-08,39230,3B,T,1330,1630,Dm,2018-03-07T08:41:01
1,2018-03-08,47210,DP,P,1700,1930,EM,2018-03-07T08:41:01
1,2018-03-08,42630,4B,F,2100,2100,NA,2018-03-07T08:41:01
1,2018-03-08,30520,4C,F,2400,2400,NA,2018-03-07T08:41:01
1,2018-03-09,29600,1F,F,30,30,NA,2018-03-08T08:10:30
1,2018-03-09,30160,1A,P,100,230,NA,2018-03-08T08:10:30
1,2018-03-09,29250,03,F,300,300,NA,2018-03-08T08:10:30
1,2018-03-09,28370,1B,T,430,730,Om,2018-03-08T08:10:30
1,2018-03-09,40990,2F,P,800,900,NA,2018-03-08T08:10:30
1,2018-03-09,41700,2A,P,930,1030,DM,2018-03-08T08:10:30
1,2018-03-09,40710,2B,P,1100,1300,NA,2018-03-08T08:10:30
1,2018-03-09,39670,3B,T,1330,1630,Dm,2018-03-08T08:10:30
1,2018-03-09,45510,DP,P,1700,1930,EM,2018-03-08T08:10:30
1,2018-03-09,39210,4B,F,2100,2100,NA,2018-03-08T08:10:30
1,2018-03-09,29620,4C,F,2400,2400,NA,2018-03-08T08:10:30
1,2018-03-10,29070,1F,F,30,30,NA,2018-03-09T08:24:54
1,2018-03-10,29580,1A,P,100,230,NA,2018-03-09T08:24:54
1,2018-03-10,26840,03,F,300,300,NA,2018-03-09T08:24:54
1,2018-03-10,25340,1B,T,430,730,Om,2018-03-09T08:24:54
1,2018-03-10,32560,2F,P,800,900,NA,2018-03-09T08:24:54
1,2018-03-10,35330,2A,P,930,1030,DM,2018-03-09T08:24:54
1,2018-03-10,35050,2B,P,1100,1300,NA,2018-03-09T08:24:54
1,2018-03-10,33100,3B,T,1330,1630,Dm,2018-03-09T08:24:54
1,2018-03-10,40170,DP,P,1700,1930,EM,2018-03-09T08:24:54
1,2018-03-10,34640,4B,F,2100,2100,NA,2018-03-09T08:24:54
1,2018-03-10,28210,4C,F,2400,2400,NA,2018-03-09T08:24:54
1,2018-03-11,27590,1F,F,30,30,NA,2018-03-10T08:40:26
1,2018-03-11,28060,1A,P,100,230,NA,2018-03-10T08:40:26
1,2018-03-11,26250,03,F,300,300,NA,2018-03-10T08:40:26
1,2018-03-11,24300,1B,T,430,730,Om,2018-03-10T08:40:26
1,2018-03-11,28630,2F,P,800,900,NA,2018-03-10T08:40:26
1,2018-03-11,31960,2A,P,930,1030,NA,2018-03-10T08:40:26
1,2018-03-11,33720,2B,P,1100,1300,DM,2018-03-10T08:40:26
1,2018-03-11,33080,3B,T,1330,1630,Dm,2018-03-10T08:40:26
1,2018-03-11,40660,DP,P,1700,1930,EM,2018-03-10T08:40:26
1,2018-03-11,35910,4B,F,2100,2100,NA,2018-03-10T08:40:26
1,2018-03-11,26690,4C,F,2400,2400,NA,2018-03-10T08:40:26
1,2018-03-12,26710,1F,F,30,30,NA,2018-03-11T08:41:31
1,2018-03-12,27220,1A,P,100,230,NA,2018-03-11T08:41:31
1,2018-03-12,25690,03,F,300,300,NA,2018-03-11T08:41:31
1,2018-03-12,24730,1B,T,430,730,Om,2018-03-11T08:41:31
1,2018-03-12,40210,2F,P,800,900,NA,2018-03-11T08:41:31
1,2018-03-12,40760,2A,P,930,1030,NA,2018-03-11T08:41:31
1,2018-03-12,41050,2B,P,1100,1300,DM,2018-03-11T08:41:31
1,2018-03-12,40120,3B,T,1330,1630,Dm,2018-03-11T08:41:31
1,2018-03-12,45830,DP,P,1700,1930,EM,2018-03-11T08:41:31
1,2018-03-12,40230,4B,F,2100,2100,NA,2018-03-11T08:41:31
1,2018-03-12,28180,4C,F,2400,2400,NA,2018-03-11T08:41:31
1,2018-03-13,28110,1F,F,30,30,NA,2018-03-12T08:27:13
1,2018-03-13,28410,1A,P,100,230,NA,2018-03-12T08:27:13
1,2018-03-13,26800,03,F,300,300,NA,2018-03-12T08:27:13
1,2018-03-13,25860,1B,T,430,730,Om,2018-03-12T08:27:13
1,2018-03-13,39120,2F,P,800,900,NA,2018-03-12T08:27:13
1,2018-03-13,39360,2A,P,930,1030,DM,2018-03-12T08:27:13
1,2018-03-13,37640,2B,P,1100,1300,NA,2018-03-12T08:27:13
1,2018-03-13,37600,3B,T,1330,1630,Dm,2018-03-12T08:27:13
1,2018-03-13,45870,DP,P,1700,1930,EM,2018-03-12T08:27:13
1,2018-03-13,40660,4B,F,2100,2100,NA,2018-03-12T08:27:13
1,2018-03-13,28720,4C,F,2400,2400,NA,2018-03-12T08:27:13
1,2018-03-14,27930,1F,F,30,30,NA,2018-03-13T08:28:38
1,2018-03-14,28130,1A,P,100,230,NA,2018-03-13T08:28:38
1,2018-03-14,26980,03,F,300,300,NA,2018-03-13T08:28:38
1,2018-03-14,25430,1B,T,430,730,Om,2018-03-13T08:28:38
1,2018-03-14,36910,2F,P,800,900,NA,2018-03-13T08:28:38
1,2018-03-14,37700,2A,P,930,1030,DM,2018-03-13T08:28:38
1,2018-03-14,36180,2B,P,1100,1300,NA,2018-03-13T08:28:38
1,2018-03-14,35820,3B,T,1330,1630,Dm,2018-03-13T08:28:38
1,2018-03-14,43110,DP,P,1700,1930,EM,2018-03-13T08:28:38
1,2018-03-14,38330,4B,F,2100,2100,NA,2018-03-13T08:28:38
1,2018-03-14,26930,4C,F,2400,2400,NA,2018-03-13T08:28:38
1,2018-03-15,26330,1F,F,30,30,NA,2018-03-14T08:34:36
1,2018-03-15,26490,1A,P,100,230,NA,2018-03-14T08:34:36
1,2018-03-15,24900,03,F,300,300,NA,2018-03-14T08:34:36
1,2018-03-15,23920,1B,T,430,730,Om,2018-03-14T08:34:36
1,2018-03-15,37550,2F,P,800,900,NA,2018-03-14T08:34:36
1,2018-03-15,37960,2A,P,930,1030,DM,2018-03-14T08:34:36
1,2018-03-15,37350,2B,P,1100,1300,NA,2018-03-14T08:34:36
1,2018-03-15,35730,3B,T,1330,1630,Dm,2018-03-14T08:34:36
1,2018-03-15,43240,DP,P,1700,1930,EM,2018-03-14T08:34:36
1,2018-03-15,39010,4B,F,2100,2100,NA,2018-03-14T08:34:36
1,2018-03-15,27420,4C,F,2400,2400,NA,2018-03-14T08:34:36
1,2018-03-16,26390,1F,F,30,30,NA,2018-03-15T08:21:45
